Num_Acc,adr,codeinsee,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode
201500050324,A55-Sens Martigues vers,13055,,,,,,,,,,,,,
201500050324,A55-Sens Martigues vers,13055,,,,,,,,,,,,,
201500050328,A50-Sens Aubagne vers Ma,13055,,,,,,,,,,,,,
201500050328,A50-Sens Aubagne vers Ma,13055,,,,,,,,,,,,,
201500050329,A55-Sens Martigues*vers,13055,,,,,,,,,,,,,
201500050332,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050332,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050336,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050336,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050336,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050337,A557-Liaison A7*Marseill,13055,,,,,,,,,,,,,
201500050337,A557-Liaison A7*Marseill,13055,,,,,,,,,,,,,
201500050338,A55-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050339,A50-Sens Aubagne vers*Ma,13055,,,,,,,,,,,,,
201500050339,A50-Sens Aubagne vers*Ma,13055,,,,,,,,,,,,,
201500050339,A50-Sens Aubagne vers*Ma,13055,,,,,,,,,,,,,
201500050339,A50-Sens Aubagne vers*Ma,13055,,,,,,,,,,,,,
201500050339,A50-Sens Aubagne vers*Ma,13055,,,,,,,,,,,,,
201500050341,A55-Sens Martigues*vers,13055,,,,,,,,,,,,,
201500050341,A55-Sens Martigues*vers,13055,,,,,,,,,,,,,
201500050341,A55-Sens Martigues*vers,13055,,,,,,,,,,,,,
201500050347,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050347,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050352,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050352,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050352,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050352,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050352,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050352,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050352,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050352,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050354,A55-Sens Martigues*vers,13055,,,,,,,,,,,,,
201500050354,A55-Sens Martigues*vers,13055,,,,,,,,,,,,,
201500050356,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050357,Tunnel Prado Car�nage,13055,,,,,,,,,,,,,
201500050357,Tunnel Prado Car�nage,13055,,,,,,,,,,,,,
201500050358,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050358,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050358,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050358,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050358,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050359,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050359,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050359,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050362,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050362,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050362,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050362,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050363,A55-Sens Martigues*vers,13055,,,,,,,,,,,,,
201500050363,A55-Sens Martigues*vers,13055,,,,,,,,,,,,,
201500050363,A55-Sens Martigues*vers,13055,,,,,,,,,,,,,
201500050367,A55-Sens Marseille$*vers,13055,,,,,,,,,,,,,
201500050369,Sens Aubagne vers*Marsei,13055,,,,,,,,,,,,,
201500050375,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050375,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050379,A7-Sens Marseille vers*L,13055,,,,,,,,,,,,,
201500050379,A7-Sens Marseille vers*L,13055,,,,,,,,,,,,,
201500050384,A55-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050385,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050387,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050387,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050389,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050390,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050390,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050390,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050390,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050393,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050393,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050397,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050397,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050397,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050400,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050400,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050401,A50-Sens Aubagne vers*Ma,13055,,,,,,,,,,,,,
201500050401,A50-Sens Aubagne vers*Ma,13055,,,,,,,,,,,,,
201500050402,A7-Sens Marseille vers*L,13055,,,,,,,,,,,,,
201500050404,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050404,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050409,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050409,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050409,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050409,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050409,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050409,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050409,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050409,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050409,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050409,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050411,A55-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050414,Sens Aubagne vers*Marsei,13055,,,,,,,,,,,,,
201500050414,Sens Aubagne vers*Marsei,13055,,,,,,,,,,,,,
201500050415,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050415,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050415,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050415,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050416,A557-Liaison A7 Marseill,13055,,,,,,,,,,,,,
201500050418,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050418,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050418,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050419,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050419,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050419,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050421,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050421,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050421,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050421,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050421,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050422,Tunnel Prado Car�nage,13055,,,,,,,,,,,,,
201500050424,A55-Sens Marseille vers,13055,,,,,,,,,,,,,
201500050424,A55-Sens Marseille vers,13055,,,,,,,,,,,,,
201500050425,A55-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050425,A55-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050428,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050428,A7-Sens Lyon vers*Marsei,13055,,,,,,,,,,,,,
201500050429,A55-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050429,A55-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050430,Tunnel Joliette Marseill,13055,,,,,,,,,,,,,
201500050430,Tunnel Joliette Marseill,13055,,,,,,,,,,,,,
201500050434,A55-Sens Martigues vers,13055,,,,,,,,,,,,,
201500050434,A55-Sens Martigues vers,13055,,,,,,,,,,,,,
201500050434,A55-Sens Martigues vers,13055,,,,,,,,,,,,,
201500050434,A55-Sens Martigues vers,13055,,,,,,,,,,,,,
201500050435,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050435,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050435,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050435,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050436,A557-Liaison A7 Marseill,13055,,,,,,,,,,,,,
201500050438,A55-Sens Marseille vers,13055,,,,,,,,,,,,,
201500050438,A55-Sens Marseille vers,13055,,,,,,,,,,,,,
201500050438,A55-Sens Marseille vers,13055,,,,,,,,,,,,,
201500050439,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050439,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050442,Sens Marseille vers Auba,13055,,,,,,,,,,,,,
201500050442,Sens Marseille vers Auba,13055,,,,,,,,,,,,,
201500050444,Tunnel Prado Car�nage,13055,,,,,,,,,,,,,
201500050444,Tunnel Prado Car�nage,13055,,,,,,,,,,,,,
201500050445,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050445,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050445,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050445,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050445,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050445,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050451,TVPCD-Sens Les Ports ver,13055,,,,,,,,,,,,,
201500050451,TVPCD-Sens Les Ports ver,13055,,,,,,,,,,,,,
201500050451,TVPCD-Sens Les Ports ver,13055,,,,,,,,,,,,,
201500050453,A50-Sens Marseille vers,13055,,,,,,,,,,,,,
201500050453,A50-Sens Marseille vers,13055,,,,,,,,,,,,,
201500050456,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050456,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050456,A7-Sens Marseille vers L,13055,,,,,,,,,,,,,
201500050462,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050462,A50-Sens Marseille*vers,13055,,,,,,,,,,,,,
201500050463,A55-Sens Martigues vers,13055,,,,,,,,,,,,,
201500050465,A55-Sens Marseille vers,13055,,,,,,,,,,,,,
201500050465,A55-Sens Marseille vers,13055,,,,,,,,,,,,,
201500050469,A557-Liaison A7 Marseill,13055,,,,,,,,,,,,,
201500050469,A557-Liaison A7 Marseill,13055,,,,,,,,,,,,,
201500050469,A557-Liaison A7 Marseill,13055,,,,,,,,,,,,,
201500050469,A557-Liaison A7 Marseill,13055,,,,,,,,,,,,,
201500050470,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050470,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050470,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050470,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050470,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050470,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050470,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050470,A7-Sens Lyon vers Marsei,13055,,,,,,,,,,,,,
201500050474,A55-Sens Marseille vers,13055,,,,,,,,,,,,,
201500050475,A557-Liaison A7 Marseill,13055,,,,,,,,,,,,,
201500050475,A557-Liaison A7 Marseill,13055,,,,,,,,,,,,,
201500050477,S10CM-Sens Marseille ver,13055,,,,,,,,,,,,,
201500050477,S10CM-Sens Marseille ver,13055,,,,,,,,,,,,,
201500050477,S10CM-Sens Marseille ver,13055,,,,,,,,,,,,,
201500050477,S10CM-Sens Marseille ver,13055,,,,,,,,,,,,,
201500050477,S10CM-Sens Marseille ver,13055,,,,,,,,,,,,,
